file,Jaro,Winkler,Levenshtein,Ratcliff_Obershelp,Fuzzy,Damerau-Levenshtein,LCSubstring,LCSubsequence
0,73.1216619,74,37.03125,2.4367385,39,47.7459016,50.84226646,33.63914373
1,77.0280988,86,63.9690568,28.5629277,82,67.9857185,93.67429341,63.96905683
1,78.0863807,87,64.3525506,39.4204648,82,68.638696,93.47240915,64.35255056
1,63.322659,78,35.2501169,5.0490884,49,46.6573165,67.56393001,35.25011688
0,64.7824817,77,38.1292113,1.1623683,48,59.4177482,58.14266487,37.5431332
0,65.6130818,75,20.6371191,1.3267955,46,16.4960047,86.00269179,34.98168498
0,50.322586,68,33.2730561,2.2747953,34,29.0268456,57.26783311,34.51327434
1,80.0287568,82,84.4578313,35.3012048,90,85.9036145,93.80733945,84.45783133
1,80.6290061,83,83.907397,62.5635234,87,86.7871259,94.83944954,83.90739695
1,80.3799107,82,84.0236686,51.1242604,88,86.5680473,92.43119266,84.02366864
0,71.4269374,74,34.0499307,3.2627866,48,57.8005115,64.56422018,32.01825888
0,75.8840694,63,38.3828544,1.876466,42,51.1263073,35.77981651,13.82336807
0,68.4830156,74,34.4026549,3.2762472,44,58.3518931,44.03669725,35.82925122
1,80.0287568,82,84.4578313,49.7590361,90,85.9036145,95.55837563,84.45783133
1,80.267589,88,89.7451097,55.9573207,97,89.9229401,98.73096447,89.74510966
1,83.3517648,90,94.1469489,58.0323786,99,94.2092154,98.98477157,94.14694894
0,67.4410187,70,39.1463415,2.4233785,44,49.0662139,83.24873096,37.99873338
0,71.6825593,67,37.3806276,1.5717092,32,53.8686131,64.97461929,28.66722548
0,71.191022,67,33.7368846,2.7874564,41,51.0791367,55.96446701,35.83643123
1,80.6290061,83,83.907397,70.2428007,87,86.7871259,91.87986652,83.90739695
1,80.267589,88,89.7451097,55.9573207,97,89.9229401,93.5483871,89.74510966
1,82.3947614,89,91.5550379,90.7396622,97,92.2539313,94.99443826,91.55503786
0,71.8858937,68,35.9048306,2.9129427,44,57.0258349,68.0756396,38.56127143
0,76.2892116,68,36.2750406,2.6566757,48,46.6620063,52.39154616,19.78699552
0,62.6867994,72,32.8402367,0.618238,40,53.0931339,55.83982202,35.67639257
1,80.3799107,82,84.0236686,65.6804734,88,86.5680473,94.98777506,84.02366864
1,83.3517648,90,94.1469489,57.9078456,99,94.2092154,98.65525672,94.14694894
1,82.3947614,89,91.5550379,79.790332,97,92.2539313,98.65525672,91.55503786
0,68.9690612,71,36.5807068,1.7439556,47,56.2305296,72.00488998,36.08534323
0,64.204556,77,13.2855568,2.698145,51,56.819407,64.91442543,38.8951522
0,68.5487383,67,35.4285714,1.0733453,45,55.8803062,44.13202934,34.02225755
1,79.265144,88,49.394314,19.5302843,72,63.7082818,89.73852985,49.39431397
1,78.6804852,81,49.001996,6.3872255,72,63.8223553,88.01184016,49.00199601
1,79.2922792,81,48.8239663,18.9650904,72,63.5553355,89.39319191,48.82396633
0,57.818094,67,41.6065911,1.680231,49,58.0465855,59.74346325,35.8478803
0,65.5087987,70,37.8024481,2.2235948,44,30.9418838,66.30488407,37.31127198
0,54.6125981,63,26.9347496,1.7288802,44,32.7044025,34.78046374,26.57077971
1,79.265144,88,49.394314,24.6229913,72,63.7082818,88.30525273,49.39431397
1,83.0804087,85,97.6744186,91.7229307,100,98.2495624,98.51337958,97.6744186
1,91.5618257,92,98.4615385,98.3622829,99,98.7096774,99.55401388,98.46153846
0,76.2931259,75,20.3317737,1.3671875,44,42.3339318,61.19920714,38.04020101
0,69.4720157,76,38.1608065,2.2848439,34,55.1346552,51.33795837,34.46272991
0,52.5196496,61,32.1917808,1.0916179,40,32.0031923,45.78790882,33.61064892
1,78.6804852,81,49.001996,17.1656687,72,63.8223553,87.7839475,49.00199601
1,83.0804087,85,97.6744186,97.2243061,100,98.2495624,99.14184755,97.6744186
1,83.5406329,90,98.0716253,97.6709241,100,98.4723266,99.29328622,98.07162534
0,74.0005735,68,36.9193154,3.9769452,43,58.8837436,67.39020697,33.81770145
0,56.8533706,61,31.7587209,1.5471698,49,40.1273885,70.26754165,37.76194468
0,56.783862,67,21.5584416,0.623053,37,22.2124284,37.15295305,34.375
1,79.2922792,81,48.8239663,23.7187423,72,63.5553355,87.92246521,48.82396633
1,91.5618257,92,98.4615385,98.3622829,99,98.7096774,99.45328032,98.46153846
1,83.5406329,90,98.0716253,97.6709241,100,98.4723266,98.50894632,98.07162534
0,62.0229311,67,34.9822179,1.8779343,52,56.5838332,73.1610338,37.96646836
0,75.3282905,76,37.3284538,1.3015184,47,28.5974499,60.43737575,38.44282238
0,54.1640888,59,36.8513412,0.7254262,26,30.5678615,33.99602386,28.79078695
1,65.1525949,69,51.8006907,32.4617662,85,54.5140602,82.8611898,51.80069068
1,64.8731108,68,50.1980198,47.7227723,89,52.1287129,85.55240793,50.1980198
1,74.7854098,77,58.3233053,6.3377457,79,66.586442,90.58073654,58.32330525
0,64.7707313,70,32.6315789,4.2824944,32,43.0745814,56.44475921,32.63157895
0,72.1140182,70,18.6014468,2.166065,48,57.0662461,83.78186969,34.58571784
0,56.3468948,68,27.9341476,1.4278915,41,36.9529984,36.33144476,29.81112813
1,65.1525949,69,51.8006907,44.696596,85,54.5140602,92.68292683,51.80069068
1,81.1825997,83,76.8601799,73.4260016,88,79.8037612,93.17073171,76.86017989
1,68.5771886,72,49.6462264,4.245283,74,57.5471698,87.31707317,49.64622642
0,71.6620468,73,42.4206111,5.1948052,37,22.5901709,62.92682927,32.12121212
0,63.6774166,74,37.0597243,10.0431542,43,48.5254692,73.33333333,22.85416123
0,70.025015,67,37.4650513,5.352364,41,56.6024268,42.43902439,36.7003367
1,64.8731108,68,50.1980198,38.6138614,89,52.1287129,96.21710526,50.1980198
1,81.1825997,83,76.8601799,57.5633688,88,79.8037612,92.92763158,76.86017989
1,68.6765535,72,53.6412078,6.749556,85,59.2658378,91.44736842,53.64120782
0,57.3389033,64,24.5026839,3.1463748,17,50.8168028,68.91447368,33.23809524
0,68.1952662,56,37.037037,6.2166963,37,59.3369418,46.21710526,26.26653759
0,68.7912142,75,34.7598253,4.973357,49,52.1003135,46.05263158,36.16666667
1,74.7854098,77,58.3233053,14.1997593,79,66.586442,90.7493062,58.32330525
1,68.5771886,72,49.6462264,0.5896226,74,57.5471698,76.22571693,49.64622642
1,68.6765535,72,53.6412078,18.946122,85,59.2658378,80.75855689,53.64120782
0,70.5786266,65,30.8870116,2.3457135,44,56.938044,84.82886216,35.9688196
0,73.8927783,76,36.8569813,2.161578,37,57.7867024,49.02867715,36.80732079
0,65.4564387,74,33.1680441,4.206501,38,51.3017751,68.54764107,35.27525387
1,75.4594852,78,79.8303487,37.1347785,96,82.3751178,98.46322722,79.83034873
1,61.9733795,66,42.206235,4.616307,79,47.3621103,89.13282108,42.20623501
1,78.5814316,81,65.6810982,7.6029567,82,73.2312566,88.03512623,65.6810982
0,65.4297878,77,36.3306085,2.3717328,46,48.5465116,44.01756312,36.87057844
0,53.0417672,76,36.2606232,1.2254902,19,55.6914393,55.43358946,31.95945946
0,71.9647403,65,35.2313167,1.76,42,58.2749326,45.00548847,30.48327138
1,75.4594852,78,79.8303487,59.2836946,96,82.3751178,90.25598679,79.83034873
1,66.4570541,80,46.9746975,12.5412541,71,54.40044,87.61354253,46.97469747
1,77.3510208,86,63.2634458,3.8286235,82,71.4220602,83.3195706,63.26344576
0,57.2641878,75,35.0911779,1.0803511,48,46.8311834,70.93311313,25.27687296
0,69.0600067,69,30.0724638,4.1706161,48,45.3023488,38.48059455,35.02358491
0,67.1281205,73,28.449848,2.2895623,34,46.2703309,37.7374071,31.59053385
1,61.9733795,66,42.206235,4.4964029,79,47.3621103,79.62886598,42.20623501
1,66.4570541,80,46.9746975,7.0407041,71,54.40044,85.36082474,46.97469747
1,64.1672355,79,48.2981221,6.1619718,82,51.6138498,82.4742268,48.29812207
0,56.5500066,76,31.9551093,1.5732547,94,47.1093982,35.62886598,45.78096948
0,55.0165934,73,36.6137971,1.6875182,49,49.3069891,84.20618557,36.24344655
0,56.7806168,75,21.4556744,2.266289,44,23.5106383,47.09278351,25.34653465
1,78.5814316,81,65.6810982,5.279831,82,73.2312566,86.77517803,65.6810982
1,77.3510208,86,63.2634458,10.2096627,82,71.4220602,91.96337742,63.26344576
1,64.1672355,79,48.2981221,30.2816901,82,51.6138498,93.79450661,48.29812207
0,69.1876555,74,37.2670807,2.3166023,51,58.9400693,67.34486267,32.51165889
0,75.3232564,58,38.4348687,3.0797947,48,57.5906852,73.55035605,29.07784431
0,62.0034663,73,32.3570432,0.7079646,34,46.3280714,44.65920651,35.77817531
1,74.2674783,85,39.4366197,1.6901408,55,58.2159624,81.66204986,39.43661972
1,73.3518546,84,38.29653,6.1829653,55,57.8548896,82.10526316,38.29652997
1,82.1901561,89,95.924225,89.6096441,99,96.1538462,98.00554017,95.92422503
0,78.4519258,68,37.1693576,6.6598009,45,44.7236181,56.89750693,35.19887364
0,59.8417152,66,37.1125081,1.1972931,52,36.155073,64.59833795,37.25750731
0,61.0901433,69,29.7095436,0.7725322,26,44.0784314,42.10526316,33.71198241
1,74.2674783,85,39.4366197,6.5101721,55,58.2159624,81.51079137,39.43661972
1,82.5582888,90,95.3901996,82.2504537,98,96.7332123,98.84892086,95.39019964
1,75.6941386,85,40.208537,5.6695992,55,59.2049528,80.71942446,40.20853698
0,72.7944686,72,32.7383988,2.4464832,42,54.3129606,39.28057554,35.32307692
0,70.4694694,65,34.5785441,2.0330368,38,56.2962963,60.21582734,33.90441839
0,64.3040419,68,28.6928799,1.9950125,40,29.2035398,38.70503597,28.01985659
1,73.3518546,84,38.29653,7.444795,55,57.8548896,81.39194139,38.29652997
1,82.5582888,90,95.3901996,80.6533575,98,96.7332123,97.36263736,95.39019964
1,75.1226498,85,39.4218134,7.8186597,56,59.3955322,79.92673993,39.4218134
0,68.3519651,77,33.4615385,0.764888,43,44.33777,70.03663004,35.94180102
0,54.1357791,75,33.988764,3.3031852,49,58.6279314,49.89010989,29.95220393
0,61.3167526,67,30.1561659,2.7594481,28,52.8910802,46.22710623,32.48780488
1,82.1901561,89,95.924225,89.8966705,99,96.1538462,99.40440739,95.92422503
1,75.6941386,85,40.208537,2.6067123,55,59.2049528,82.96605122,40.20853698
1,75.1226498,85,39.4218134,6.4388962,56,59.3955322,82.72781418,39.4218134
0,66.6190862,64,38.0681818,3.2575758,50,54.673913,73.01965456,38.44331641
0,56.4571005,75,21.4327805,1.2566457,28,34.8858873,60.75044669,36.66910153
0,55.9458972,66,32.9207921,0.954033,34,30.7507218,59.32102442,27.72915707
1,74.8424953,77,39.8114576,10.6598985,60,58.484409,80.57613169,39.81145758
1,74.9480652,77,39.2316217,10.5652013,60,58.5149612,80.32921811,39.23162172
1,66.5425787,70,36.3122172,10.1809955,55,50.3393665,85.10288066,36.31221719
0,73.653257,65,28.5350318,2.3937762,42,55.2596089,57.36625514,33.27787022
0,61.1799025,70,36.6902238,2.8520499,49,27.6539278,62.4691358,31.40877598
0,57.7147594,76,26.2652146,1.8691589,44,49.3375729,37.44855967,28.38083687
1,74.8424953,77,39.8114576,9.5721537,60,58.484409,80.62216461,39.81145758
1,82.550117,84,93.8385502,87.1828666,97,94.4645799,98.25016202,93.83855025
1,72.4269896,75,43.5817805,9.7826087,61,58.1004141,85.87167855,43.58178054
0,74.4042589,68,34.392828,2.1364985,43,58.3477959,54.82825664,20.29459902
0,74.7344051,72,36.9747899,2.0455602,27,30.9799789,56.90213869,36.95062398
0,59.5184305,62,25.4658385,0.5159959,41,28.4874399,50.68049255,30.06597549
1,74.9480652,77,39.2316217,8.7181382,60,58.5149612,79.49061662,39.23162172
1,82.550117,84,93.8385502,84.6787479,97,94.4645799,98.72654155,93.83855025
1,71.927002,75,43.5877262,10.9100446,61,57.3039601,85.79088472,43.5877262
0,72.2445824,66,26.3970197,1.8094731,49,42.0669578,57.30563003,36.57616893
0,78.4581255,62,34.8654442,1.6811955,32,58.6466165,73.45844504,35.97621407
0,68.2347292,59,31.6934721,1.9753086,41,38.8888889,51.80965147,17.84037559
1,66.5425787,70,36.3122172,4.6945701,55,50.3393665,81.43041792,36.31221719
1,72.4269896,75,43.5817805,3.8819876,61,58.1004141,84.23093494,43.58178054
1,71.927002,75,43.5877262,3.9863624,61,57.3039601,84.3171047,43.5877262
0,72.6039866,76,32.6494202,2.1611002,46,56.8113772,74.75226196,32.68665491
0,59.2517691,78,32.9903148,2.6210573,38,46.2064862,60.79276174,30.94242522
0,52.0629392,66,29.8120544,1.3500482,31,38.5742188,49.7199483,28.89758643
1,82.6911933,90,95.4291045,95.1492537,99,95.9421642,99.22779923,95.42910448
1,88.5094497,93,96.0153625,76.0441671,96,97.4555929,97.87644788,96.01536246
1,76.4089054,86,73.1707317,63.2434745,83,76.1660248,92.85714286,73.17073171
0,64.7057386,70,37.0967742,3.1574199,38,54.1423571,71.04247104,36.82539683
0,71.5405989,74,33.6338203,3.1549888,44,44.4091303,60.52123552,37.51937984
0,57.4180976,72,36.6463076,4.8543689,41,43.3858807,66.40926641,34.1047503
1,82.6911933,90,95.4291045,95.1492537,99,95.9421642,96.20938628,95.42910448
1,81.840308,89,91.6009281,72.0185615,92,93.5034803,94.22382671,91.60092807
1,77.5931904,87,71.0668327,60.7721046,80,74.0556247,91.06498195,71.06683271
0,70.7806324,71,37.6302798,1.4641288,53,57.2222222,50.81227437,36.22959452
0,52.4198975,57,39.1304348,3.2,49,46.00246,60.64981949,35.78717201
0,60.3411826,74,33.1730769,1.25,42,48.3431953,38.89891697,26.83264177
1,88.5094497,93,96.0153625,70.18723,96,97.4555929,97.0391595,96.01536246
1,81.840308,89,91.6009281,67.0069606,92,93.5034803,96.27507163,91.60092807
1,76.929219,86,73.5945486,60.1362862,85,76.4906303,92.64565425,73.59454855
0,51.4151313,79,36.3395225,4.2364532,47,58.9731286,78.51002865,30.08434864
0,71.1041606,69,37.1090448,3.2662362,48,56.1389657,62.55969436,39.24302789
0,56.4250926,59,31.1400651,1.8529957,41,50.9376891,60.84049666,30.23578363
1,76.4089054,86,73.1707317,59.9058622,83,76.1660248,90.08455035,73.17073171
1,77.5931904,87,71.0668327,57.5342466,80,74.0556247,90.39200615,71.06683271
1,76.929219,86,73.5945486,67.5468484,85,76.4906303,90.39200615,73.59454855
0,74.6073705,71,36.4579955,1.6611296,42,53.9720321,49.65411222,32.71450075
0,69.9258208,75,31.991342,1.5003751,46,45.1075269,84.01229823,32.35229033
0,52.4343394,69,32.4947589,2.4223275,32,31.7372621,43.65872406,35.89530536
1,81.3819765,83,91.6259169,64.0586797,99,92.8789731,97.79319042,91.62591687
1,82.0394244,84,94.1471049,3.5054773,99,95.3364632,97.73013871,94.14710485
1,68.283741,81,63.5739546,11.3168296,99,63.9900146,97.73013871,63.57395465
0,64.7627613,74,38.9856401,2.4462914,34,57.9690189,78.68852459,34.28324698
0,75.018474,66,38.8636364,1.8573551,47,55.2272727,72.69861286,25.84896097
0,72.5667528,60,30.9004739,1.1489174,36,52.0717131,36.50693569,24.54308094
1,81.3819765,83,91.6259169,83.6185819,99,92.8789731,97.56820878,91.62591687
1,82.4235203,84,90.9863429,29.4385432,96,93.292868,98.51720047,90.98634294
1,68.2752618,71,63.582637,9.0075402,95,64.2551457,99.0510083,63.58263705
0,65.3742142,73,39.3396884,4.4666923,46,25.0126199,55.21945433,30.43095866
0,76.8412928,74,29.8901099,2.2524636,48,58.0619327,73.60616845,42.13369345
0,55.9484219,68,29.4380018,1.3256739,37,46.6423948,30.07117438,35.06003431
1,82.0394244,84,94.1471049,25.2895149,99,95.3364632,97.76258546,94.14710485
1,82.4235203,84,90.9863429,63.3080425,96,93.292868,98.69484152,90.98634294
1,67.5118783,71,62.1118012,56.2732919,99,62.2774327,99.31634556,62.11180124
0,75.2678554,68,26.9510422,1.8295619,45,59.043659,71.34866377,37.9202773
0,66.1650561,67,37.6237624,1.0515247,29,59.3105779,61.96395277,29.31533269
0,49.5007109,63,30.6006138,1.8461538,38,39.0998594,46.73710379,32.77013752
1,68.283741,81,63.5739546,8.9868941,99,63.9900146,93.16982304,63.57395465
1,68.2752618,71,63.582637,59.7513756,95,64.2551457,94.03911829,63.58263705
1,67.5118783,71,62.1118012,43.436853,99,62.2774327,94.69108972,62.11180124
0,64.4338399,67,39.390642,1.3871196,42,22.3516662,56.50419124,29.24221292
0,61.0729509,71,26.6964952,1.5048544,40,43.8997338,66.50108662,29.24221292
0,50.0100131,60,17.849345,1.3347571,22,31.0674723,54.02049053,14.63414634
1,75.5100128,85,46.3092463,7.4592075,52,61.5384615,71.53075823,46.30924631
1,75.8300395,85,47.6642914,8.5510689,59,61.0451306,75.6795422,47.66429137
1,72.0764367,83,48.4174508,8.8964927,59,60.6501283,72.38912732,48.41745081
0,66.3112373,76,47.9020979,4.2461005,34,54.9346017,79.25608011,39.54154728
0,72.7952331,74,36.3265306,2.1039604,20,36.8297587,63.80543634,30.17336776
0,72.89657,76,35.7767317,1.8471872,42,57.4551132,43.06151645,33.18700615
1,75.5100128,85,46.3092463,7.9254079,52,61.5384615,78.23129252,46.30924631
1,75.1134674,85,42.5347222,3.8194444,57,60.5902778,74.48979592,42.53472222
1,73.8313995,84,45.1795841,3.9697543,57,62.4763705,73.97959184,45.17958412
0,58.1751453,76,27.7588168,6.8345324,35,36.4571429,84.01360544,33.47639485
0,63.9556485,76,38.1877023,2.2191401,38,39.2980936,59.52380952,38.51132686
0,65.0384803,77,38.5903084,2.7538726,41,57.716895,52.89115646,35.47557841
1,75.8300395,85,47.6642914,8.2343626,59,61.0451306,81.02836879,47.66429137
1,75.1134674,85,42.5347222,8.6805556,57,60.5902778,75.53191489,42.53472222
1,79.6317328,88,87.4274662,86.073501,94,88.6847195,89.36170213,87.42746615
0,61.6023882,75,27.8354479,5.6256062,39,46.5915493,75.17730496,36.48989899
0,70.1087531,60,34.3915344,4.5542014,50,59.3397746,64.36170213,26.47626399
0,74.4790719,75,34.469697,2.3633678,40,48.742515,58.86524823,35.07462687
1,72.0764367,83,48.4174508,13.8579983,59,60.6501283,86.17021277,48.41745081
1,73.8313995,84,45.1795841,7.9395085,57,62.4763705,79.57446809,45.17958412
1,79.6317328,88,87.4274662,67.311412,94,88.6847195,98.93617021,87.42746615
0,75.8670913,69,12.0305164,1.9788918,15,34.1030195,79.14893617,14.45920304
0,75.9409886,70,33.0201342,1.5970962,43,34.1030195,40.63829787,34.47761194
0,69.0797667,74,34.6439957,1.6376663,42,57.2748268,43.82978723,38.29787234
1,76.7593109,79,81.0146042,77.6325903,95,83.0130669,96.49737303,81.01460415
1,81.6017928,83,91.5135608,47.944007,93,93.7882765,96.14711033,91.5135608
1,75.0499766,78,78.5609398,63.876652,95,80.9104258,95.97197898,78.56093979
0,67.6420387,73,33.6700337,1.9832189,29,29.5982423,59.71978984,27.40998839
0,55.2596675,71,39.2313851,7.0422535,38,57.3094868,58.14360771,37.6992377
0,73.8409076,74,38.0388842,1.6243655,40,57.5974543,40.28021016,32.66384778
1,76.7593109,79,81.0146042,45.1960031,95,83.0130669,92.05479452,81.01460415
1,76.6563535,79,84.9462366,73.7327189,97,85.8678955,94.65753425,84.94623656
1,81.5025207,83,71.1374096,56.1472715,95,72.8468113,96.98630137,71.1374096
0,60.002916,71,27.4076229,2.0096463,47,34.8227584,58.63013699,35.10638298
0,61.2755209,73,38.4716733,2.9100529,40,14.138188,59.8630137,37.10546574
0,67.4183675,75,37.7808989,2.7008778,43,54.7463175,40.95890411,35.10638298
1,81.6017928,83,91.5135608,67.8915136,93,93.7882765,95.8041958,91.5135608
1,76.6563535,79,84.9462366,51.4592934,97,85.8678955,99.65034965,84.94623656
1,76.0702302,86,79.8239178,73.3675715,96,81.1445341,97.72727273,79.82391783
0,64.3599062,64,38.0327869,2.2222222,40,52.7833669,63.63636364,35.22867738
0,70.0835775,75,36.4321608,2.8368794,44,21.4133674,76.57342657,29.18781726
0,70.7377139,73,35.0067843,1.725791,43,56.6019417,49.65034965,34.97854077
1,75.0499766,78,78.5609398,69.3098385,95,80.9104258,88.36915297,78.56093979
1,81.5025207,83,71.1374096,64.5627876,95,72.8468113,94.05815424,71.1374096
1,76.0702302,86,79.8239178,71.6067498,96,81.1445341,89.63337547,79.82391783
0,58.0928521,77,37.3333333,1.6393443,47,52.6948989,66.87737042,42.92527822
0,75.4295227,70,31.2409812,3.0021444,41,48.241206,68.14159292,22.64822134
0,61.6580231,74,38.002594,1.0463378,42,48.459617,51.70670038,33.12666076
1,83.3496333,90,97.2253052,86.5704772,99,97.6692564,99.12280702,97.22530522
1,52.2102905,57,15.4954168,1.0912265,19,17.6996945,83.11403509,15.49541685
1,75.5756091,78,51.787649,1.7334778,63,66.7388949,71.05263158,51.78764897
0,64.0333047,67,30.7221542,2.3986766,36,32.046332,51.53508772,27.02452568
0,54.4471566,69,35.9531773,3.3997655,38,40.056338,60.0877193,27.8158668
0,69.2839733,71,30.9734513,3.0382399,46,56.8345324,38.81578947,33.97260274
1,83.3496333,90,97.2253052,86.5704772,99,97.6692564,99.5505618,97.22530522
1,52.0837746,57,15.4014439,1.0063443,19,17.4141326,84.04494382,15.40144389
1,75.9588609,78,51.0964912,1.754386,62,65.4605263,72.35955056,51.09649123
0,54.3090583,60,29.3466224,6.8181818,41,36.9756603,63.59550562,17.95961743
0,60.8541965,72,24.8023304,4.5,54,20.7757705,62.24719101,33.58208955
0,70.9703326,73,37.5729288,1.512605,43,58.7030717,56.40449438,34.80565371
1,52.2102905,57,15.4954168,0.8293322,19,17.6996945,48.73969947,15.49541685
1,52.0837746,57,15.4014439,1.1813608,19,17.4141326,48.71546292,15.40144389
1,52.9459552,58,16.5033747,0.5225343,22,18.4193338,54.94425594,16.5033747
0,63.2423001,59,35.213979,0.2610966,28,58.1671521,57.00436258,27.68364474
0,63.4647227,65,22.5272507,0.4871568,31,35.8066329,55.6228793,25.76878163
0,49.8898009,53,21.6150082,0.4330879,15,16.2626708,46.80077557,27.45692104
1,75.5756091,78,51.787649,25.3521127,63,66.7388949,73.44753747,51.78764897
1,75.9588609,78,51.0964912,23.4649123,62,65.4605263,74.08993576,51.09649123
1,52.9459552,58,16.5033747,1.3063357,22,18.4193338,88.00856531,16.5033747
0,72.7813137,74,33.5756775,3.1366692,42,47.954866,76.01713062,33.37765957
0,58.5041167,61,35.5491329,3.6158192,35,44.5090439,73.23340471,23.7204377
0,70.8723497,74,34.4303797,3.5377358,45,59.0336134,45.61027837,37.81439722
1,81.6111958,83,88.9454916,47.7840041,98,89.4039735,98.02371542,88.94549159
1,82.0789182,86,88.3130081,47.6626016,97,88.7195122,98.41897233,88.31300813
1,82.4317846,84,83.4085213,77.0927318,96,85.8145363,98.12252964,83.4085213
